"GDF","ET","GDF_prev","DF_prev"
"-0.7002619936","-0.703420397","-0.7002549667","-0.6259486263"
"-0.7003354775","-0.758244684","-0.7002619956","-0.6258803980"
"-0.7003572032","-0.758244684","-0.7003354796","-0.6257773593"
"-0.7003444234","-0.758244684","-0.7003572053","-0.6255197624"
"-0.7003469794","-0.758244684","-0.7003444255","-0.6254222933"
"-0.7003955427","-0.758244684","-0.7003469814","-0.6255295093"
"-0.7003290876","-0.758244684","-0.7003955447","-0.6257982455"
"-0.7003495353","-0.758244684","-0.7003290897","-0.6256019149"
"-0.6041136596","-0.758244684","-0.7003495374","-0.6255309017"
"-0.0135498880","-0.703420397","-0.6041136616","-0.4328596060"
" 0.7469132787","-0.319650386","-0.0135498894"," 0.7954595880"
" 1.4771521720"," 0.283416773"," 0.7469132780"," 2.4330792719"
" 2.0700080043"," 0.831659646"," 1.4771521720"," 3.9697488435"
" 2.4950648049"," 1.215429657"," 2.0700080049"," 1.1236518842"
" 2.6937910001"," 1.654023955"," 2.4950648060","-0.0263996435"
" 2.7359644048"," 1.928145391"," 2.6937910013","-0.0737417651"
" 2.5659928039"," 2.202266827"," 2.7359644061","-0.0755519051"
" 2.1928220709"," 2.147442540"," 2.5659928050","-0.1196914714"
" 1.6673797871"," 1.818496816"," 2.1928220716"," 0.2222439641"
" 1.0064075162"," 1.215429657"," 1.6673797873"," 4.4339801186"
" 0.2698426122"," 0.722011071"," 1.0064075157"," 3.3814533615"
"-0.3825927392"," 0.064119624"," 0.2698426111"," 1.6964915559"
"-0.6905231320","-0.538947535","-0.3825927410"," 0.1454940305"
"-0.7003048060","-0.648596110","-0.6905231341","-0.6067653202"
"-0.7003124738","-0.758244684","-0.7003048080","-0.6257522958"
"-0.7002933041","-0.758244684","-0.7003124759","-0.6259583733"
"-0.7003067229","-0.758244684","-0.7002933062","-0.6257578654"
"-0.7002881922","-0.758244684","-0.7003067250","-0.6258803980"
"-0.7003239757","-0.758244684","-0.7002881943","-0.6259166008"
"-0.7003156688","-0.758244684","-0.7003239778","-0.6259583733"
"-0.7003559252","-0.758244684","-0.7003156709","-0.6259528036"
"-0.7003111959","-0.758244684","-0.7003559273","-0.6258079924"
"-0.5998439219","-0.758244684","-0.7003111979","-0.6259695126"
" 0.0093898883","-0.703420397","-0.5998439239","-0.4256886670"
" 0.7825050764","-0.374474674"," 0.0093898869"," 0.8535233078"
" 1.5116576850"," 0.228592486"," 0.7825050757"," 2.5483712623"
" 2.0966539282"," 0.831659646"," 1.5116576850"," 4.1669148560"
" 2.5187074712"," 1.434726806"," 2.0966539288"," 1.3522725592"
" 2.7468272515"," 1.873321104"," 2.5187074723","-0.1750817537"
" 2.7768598276"," 2.147442540"," 2.7468272528","-0.1974578683"
" 2.6120001545"," 2.202266827"," 2.7768598289","-0.2154478745"
" 2.2541652051"," 2.092618253"," 2.6120001556","-0.2103377102"
" 1.7308954906"," 1.818496816"," 2.2541652059"," 0.7227894313"
" 1.0494755083"," 1.325078231"," 1.7308954909"," 4.9138064455"
" 0.3071596855"," 0.722011071"," 1.0494755079"," 3.4797578846"
"-0.4429646071"," 0.009295337"," 0.3071596844"," 1.7906188331"
"-0.6938088236","-0.593771823","-0.4429646089","-0.0148425962"
"-0.7003226977","-0.703420397","-0.6938088257","-0.6129156187"
"-0.7003086399","-0.758244684","-0.7003226998","-0.6257884986"
"-0.7003067229","-0.758244684","-0.7003086420","-0.6260168547"
"-0.7003118349","-0.758244684","-0.7003067250","-0.6258915373"
"-0.7003233367","-0.758244684","-0.7003118369","-0.6259472339"
"-0.7003226977","-0.758244684","-0.7003233388","-0.6258971070"
"-0.7003233367","-0.758244684","-0.7003226998","-0.6258177393"
"-0.7003508133","-0.758244684","-0.7003233388","-0.6258497649"
"-0.7003623151","-0.758244684","-0.7003508154","-0.6257676124"
"-0.6658663870","-0.758244684","-0.7003623172","-0.6257787517"
"-0.5177137721","-0.703420397","-0.6658663891","-0.5626508173"
"-0.3524707044","-0.484123248","-0.5177137740","-0.2869623265"
" 0.1307342756","-0.100353237","-0.3524707061"," 0.0132841938"
" 1.9924344992"," 0.831659646"," 0.1307342743"," 0.8950172850"
" 2.3896312931"," 1.873321104"," 1.9924344997"," 2.6193844447"
" 2.4522524092"," 2.366739689"," 2.3896312940"," 0.7638517598"
" 2.7027368738"," 2.695685412"," 2.4522524102"," 0.4139377843"
" 2.4554473641"," 2.805333987"," 2.7027368751"," 0.3638108320"
" 2.1188269152"," 2.750509700"," 2.4554473651"," 0.3656209719"
" 1.6174745914"," 2.366739689"," 2.1188269159"," 1.4969584374"
" 0.8887692765"," 1.708848242"," 1.6174745916"," 4.4967780505"
" 0.2021095682"," 0.941308220"," 0.8887692760"," 2.9509185377"
"-0.4617253823"," 0.283416773"," 0.2021095670"," 1.4232996658"
"-0.6894074538","-0.319650386","-0.4617253842","-0.0935140630"
"-0.7003258927","-0.484123248","-0.6894074558","-0.6043035299"
"-0.7003329216","-0.703420397","-0.7003258947","-0.6259987533"
"-0.7003278096","-0.703420397","-0.7003329236","-0.6259792595"
"-0.7003412284","-0.758244684","-0.7003278117","-0.6258831828"
"-0.7003297266","-0.703420397","-0.7003412305","-0.6257884986"
"-0.7003610372","-0.703420397","-0.7003297287","-0.6258247014"
"-0.7003278096","-0.758244684","-0.7003610392","-0.6258233090"
"-0.7003674271","-0.758244684","-0.7003278117","-0.6259207780"
"-0.7003086399","-0.758244684","-0.7003674291","-0.6257745744"
"-0.6541357906","-0.758244684","-0.7003086420","-0.6256269784"
"-0.4910870179","-0.703420397","-0.6541357926","-0.5391774795"
"-0.2826289901","-0.374474674","-0.4910870198","-0.2360834699"
" 0.8386084845"," 0.228592486","-0.2826289918"," 0.1468725217"
" 1.9848305065"," 1.215429657"," 0.8386084839"," 2.3706990646"
" 2.4848409492"," 1.763672529"," 1.9848305070"," 2.4404590732"
" 2.7001809099"," 2.257091114"," 2.4848409503","-0.0503074149"
" 2.7059318287"," 2.476388263"," 2.7001809111","-0.0982482752"
" 2.5372382097"," 2.531212551"," 2.7059318300","-0.0318857599"
" 2.1616393110"," 1.654023955"," 2.5372382108"," 0.0058208475"
" 1.6255258778"," 0.996132508"," 2.1616393117"," 1.6157314661"
" 0.9743301689"," 0.996132508"," 1.6255258780"," 4.6403360723"
" 0.2407685225"," 0.667186784"," 0.9743301685"," 3.2355282336"
"-0.3924395902"," 0.338241061"," 0.2407685214"," 1.5585031955"
"-0.6894700749","-0.210001812","-0.3924395920"," 0.0829328092"
"-0.7003373945","-0.429298961","-0.6894700769","-0.6052322709"
"-0.7003003330","-0.648596110","-0.7003373966","-0.6259110311"
"-0.7003073619","-0.593771823","-0.7003003351","-0.6259096387"
"-0.7003214197","-0.593771823","-0.7003073640","-0.6258859677"
"-0.7003067229","-0.593771823","-0.7003214218","-0.6258511573"
"-0.7003444234","-0.593771823","-0.7003067250","-0.6259026766"
"-0.7003322826","-0.593771823","-0.7003444255","-0.6258121696"
"-0.7003329216","-0.593771823","-0.7003322846","-0.6258469800"
"-0.7002862752","-0.593771823","-0.7003329236","-0.6258497649"
"-0.6222501406","-0.648596110","-0.7002862773","-0.6258358407"
"-0.0423683812","-0.484123248","-0.6222501426","-0.4775575309"
" 0.7278074484","-0.319650386","-0.0423683826"," 0.6834119255"
" 1.4758102909"," 0.064119624"," 0.7278074477"," 2.2956478777"
" 2.0613177269"," 0.393065348"," 1.4758102910"," 3.8676847989"
" 2.4381946076"," 0.886483933"," 2.0613177276"," 3.3285415785"
" 2.6292529110"," 1.325078231"," 2.4381946086"," 0.8415485359"
" 2.6509786043"," 1.325078231"," 2.6292529122"," 1.0041826478"
" 2.4484184633"," 1.928145391"," 2.6509786055"," 1.1506647418"
" 2.0523718532"," 1.928145391"," 2.4484184643"," 1.3034127049"
" 1.4983027734"," 0.941308220"," 2.0523718538"," 2.6291313521"
" 0.8264037568"," 0.557538210"," 1.4983027735"," 3.9065331870"
" 0.1089446831"," 0.667186784"," 0.8264037562"," 2.5858272350"
"-0.5108957383"," 0.173768199"," 0.1089446818"," 1.0740818980"
"-0.6950855276","-0.264826099","-0.5108957402","-0.2599773171"
"-0.7002786073","-0.484123248","-0.6950855297","-0.6163493150"
"-0.7003233367","-0.648596110","-0.7002786094","-0.6259333098"
"-0.7003022500","-0.648596110","-0.7003233388","-0.6258636890"
"-0.7003412284","-0.648596110","-0.7003022521","-0.6258302710"
"-0.7002869142","-0.648596110","-0.7003412305","-0.6258344483"
"-0.7003118349","-0.758244684","-0.7002869163","-0.6258400180"
"-0.7003214197","-0.758244684","-0.7003118369","-0.6257105233"
"-0.7003418674","-0.758244684","-0.7003214218","-0.6257717896"
"-0.7003207807","-0.648596110","-0.7003418695","-0.6257884986"
"-0.6847485705","-0.703420397","-0.7003207828","-0.6257731820"
"-0.5777469748","-0.538947535","-0.6847485726","-0.5973887953"
"-0.3504642727","-0.429298961","-0.5777469767","-0.4031036902"
" 0.0472181544"," 0.118943912","-0.3504642744"," 0.0092601134"
" 1.1112020371"," 0.447889635"," 0.0472181530"," 0.7457503603"
" 2.4663102108"," 1.105781082"," 1.1112020368"," 2.2761540629"
" 2.6190290553"," 0.941308220"," 2.4663102118"," 1.6576431679"
" 2.6535345683"," 1.708848242"," 2.6190290564"," 1.2531465110"
" 2.4682271837"," 1.489551093"," 2.6535345695"," 1.2431211205"
" 2.0374194642"," 1.818496816"," 2.4682271847"," 1.3291723887"
" 1.5160667227"," 1.763672529"," 2.0374194648"," 2.8478798024"
" 0.8831461559"," 0.996132508"," 1.5160667228"," 4.0105466130"
" 0.2281165011"," 0.776835359"," 0.8831461554"," 2.7994237484"
"-0.4287023284"," 0.228592486"," 0.2281164999"," 1.4132742753"
"-0.6901569902","-0.374474674","-0.4287023302","-0.0516719820"
"-0.7003552862","-0.593771823","-0.6901569922","-0.6060510111"
"-0.7003233367","-0.758244684","-0.7003552883","-0.6258539421"
"-0.7002818023","-0.758244684","-0.7003233388","-0.6258609042"
"-0.7003207807","-0.758244684","-0.7002818044","-0.6259319174"
"-0.7002901092","-0.758244684","-0.7003207828","-0.6256506495"
"-0.7003635931","-0.758244684","-0.7002901112","-0.6256130543"
"-0.7003322826","-0.758244684","-0.7003635952","-0.6257063461"
"-0.7003648711","-0.758244684","-0.7003322846","-0.6257982455"
"-0.7003111959","-0.758244684","-0.7003648732","-0.6257843213"
"-0.6505587191","-0.758244684","-0.7003111979","-0.6256952068"
"-0.1521725914","-0.648596110","-0.6505587211","-0.5335521215"
" 0.6127890718","-0.319650386","-0.1521725929"," 0.4335986889"
" 1.3462868190"," 0.173768199"," 0.6127890710"," 1.9813797349"
" 1.9448935702"," 1.050956795"," 1.3462868190"," 3.4704287018"
" 2.0454068515"," 1.599199667"," 1.9448935707"," 3.9307612139"
" 2.5634368399"," 1.818496816"," 2.0454068521"," 1.8598218756"
" 2.5774946415"," 2.147442540"," 2.5634368410"," 1.2046904571"
" 2.4349996527"," 1.928145391"," 2.5774946426"," 1.0843857715"
" 2.0634263972"," 1.654023955"," 2.4349996537"," 1.1315886516"
" 1.5492942537"," 1.489551093"," 2.0634263978"," 3.0659320449"
" 0.8543915617"," 1.379902518"," 1.5492942539"," 4.0881041476"
" 0.1822369487"," 0.886483933"," 0.8543915612"," 2.6798152706"
"-0.4172579999"," 0.064119624"," 0.1822369475"," 1.2683238382"
"-0.6851127954","-0.429298961","-0.4172580017","-0.0414795017"
"-0.7002281270","-0.593771823","-0.6851127974","-0.5965087888"
"-0.7001763688","-0.758244684","-0.7002281291","-0.6260767286"
"-0.7001904266","-0.758244684","-0.7001763708","-0.6261073617"
"-0.7001648669","-0.758244684","-0.7001904286","-0.6260154623"
"-0.7001782857","-0.758244684","-0.7001648690","-0.6259277401"
"-0.7001808417","-0.758244684","-0.7001782878","-0.6259319174"
"-0.7002159862","-0.758244684","-0.7001808438","-0.6259374870"
"-0.7002051234","-0.758244684","-0.7002159883","-0.6257634351"
"-0.7001674229","-0.758244684","-0.7002051254","-0.6259778671"
"-0.6185069315","-0.758244684","-0.7001674250","-0.6257676124"
"-0.0154668609","-0.593771823","-0.6185069335","-0.4642808506"
" 0.7516418120","-0.319650386","-0.0154668623"," 0.7862696468"
" 1.4470556968"," 0.338241061"," 0.7516418113"," 2.4185981524"
" 2.1246417332"," 1.215429657"," 1.4470556968"," 3.9853438953"
" 2.5346822458"," 1.928145391"," 2.1246417338"," 4.7756788435"
" 2.7500222064"," 2.476388263"," 2.5346822469"," 0.2545619242"
" 2.7672749629"," 2.750509700"," 2.7500222077","-0.2349834618"
" 2.5934694160"," 2.695685412"," 2.7672749642","-0.2130529201"
" 2.2401074035"," 2.531212551"," 2.5934694172","-0.1822944652"
" 1.7173488818"," 2.202266827"," 2.2401074043"," 3.1459959271"
" 1.0501144993"," 1.654023955"," 1.7173488821"," 4.9855158356"
" 0.3352113896"," 0.996132508"," 1.0501144989"," 3.5031504624"
"-0.3314990204"," 0.228592486"," 0.3352113885"," 1.8528597989"
"-0.6859000323","-0.484123248","-0.3314990221"," 0.2728025652"
"-0.7001322784","-0.538947535","-0.6859000343","-0.5984595627"
"-0.7001859536","-0.758244684","-0.7001322805","-0.6260655892"
"-0.7001974555","-0.758244684","-0.7001859557","-0.6261031845"
"-0.7001961775","-0.758244684","-0.7001974575","-0.6261226783"
"-0.7002262101","-0.758244684","-0.7001961796","-0.6260725513"
"-0.7002460188","-0.758244684","-0.7002262121","-0.6259138160"
"-0.7002306830","-0.758244684","-0.7002460209","-0.6260001457"
"-0.7002396289","-0.758244684","-0.7002306851","-0.6259653353"
"-0.7002351559","-0.758244684","-0.7002396309","-0.6260614120"
"-0.6710882213","-0.758244684","-0.7002351580","-0.6257676124"
"-0.4842753740","-0.703420397","-0.6710882234","-0.5728446900"
"-0.1499105633","-0.264826099","-0.4842753759","-0.2337581363"
" 1.0122223341"," 0.393065348","-0.1499105649"," 0.3871616373"
" 1.9465549467"," 1.050956795"," 1.0122223337"," 2.6644987018"
" 2.5915524431"," 1.654023955"," 1.9465549472"," 4.4639170484"
" 2.8337300250"," 2.037793965"," 2.5915524442"," 1.3424003344"
" 2.9161598615"," 2.202266827"," 2.8337300263"," 1.4341605055"
" 2.6362818118"," 2.147442540"," 2.9161598630"," 1.4077046140"
" 2.2464973133"," 2.037793965"," 2.6362818130"," 0.7087121122"
" 1.7119174584"," 1.599199667"," 2.2464973141"," 4.3402705661"
" 1.0364400923"," 1.270253944"," 1.7119174587"," 4.9041987796"
" 0.3097156494"," 0.831659646"," 1.0364400919"," 3.4023395916"
"-0.3524898741"," 0.173768199"," 0.3097156483"," 1.7562261741"
"-0.6841402511","-0.264826099","-0.3524898758"," 0.2043375028"
"-0.7003137518","-0.429298961","-0.6841402532","-0.5942976332"
"-0.7003067229","-0.648596110","-0.7003137539","-0.6260043230"
"-0.7003341995","-0.703420397","-0.7003067250","-0.6258803980"
"-0.7003233367","-0.758244684","-0.7003342016","-0.6258135621"
"-0.7003329216","-0.703420397","-0.7003233388","-0.6258567269"
"-0.7003271706","-0.648596110","-0.7003329236","-0.6257871062"
"-0.7003367555","-0.703420397","-0.7003271727","-0.6257843213"
"-0.7003514523","-0.703420397","-0.7003367576","-0.6259068539"
"-0.7002415458","-0.758244684","-0.7003514544","-0.6257007764"
"-0.6482532396","-0.758244684","-0.7002415479","-0.6255086231"
"-0.4594569643","-0.648596110","-0.6482532416","-0.5294180403"
" 0.5854402578","-0.264826099","-0.4594569662","-0.1581917556"
" 1.5147248417"," 0.338241061"," 0.5854402570"," 2.0738361137"
" 2.1179323279"," 0.941308220"," 1.5147248417"," 4.1691427205"
" 2.5397941736"," 1.434726806"," 2.1179323285"," 5.3838858650"
" 2.7628020260"," 1.818496816"," 2.5397941747"," 1.3969830158"
" 2.7838887284"," 1.982969678"," 2.7628020273","-0.0991115727"
" 2.6049712537"," 2.202266827"," 2.7838887297","-0.1266117757"
" 2.0905835139"," 2.092618253"," 2.6049712548"," 0.4349632560"
" 1.6519162053"," 1.818496816"," 2.0905835145"," 4.5169680730"
" 0.7451880031"," 1.325078231"," 1.6519162055"," 4.5955002983"
" 0.1153984920"," 0.776835359"," 0.7451880024"," 2.5781689506"
"-0.4464598878"," 0.118943912"," 0.1153984908"," 1.1360443807"
"-0.6881543924","-0.429298961","-0.4464598896","-0.0913975917"
"-0.7002485747","-0.593771823","-0.6881543945","-0.6026785811"
"-0.7002996940","-0.758244684","-0.7002485768","-0.6263217937"
"-0.7003508133","-0.758244684","-0.7002996961","-0.6259848291"
"-0.7003086399","-0.758244684","-0.7003508154","-0.6258971070"
"-0.7003156688","-0.758244684","-0.7003086420","-0.6259291325"
"-0.7003048060","-0.758244684","-0.7003156709","-0.6258664738"
"-0.7003393115","-0.758244684","-0.7003048080","-0.6259277401"
"-0.7003763729","-0.758244684","-0.7003393135","-0.6257522958"
"-0.7002741344","-0.758244684","-0.7003763750","-0.6259138160"
"-0.6788500448","-0.758244684","-0.7002741365","-0.6257745744"
"-0.4275074153","-0.648596110","-0.6788500468","-0.5869930223"
" 0.0738001792","-0.264826099","-0.4275074171","-0.1279902669"
" 0.9475564468"," 0.283416773"," 0.0738001779"," 0.8075736015"
" 1.7530684776"," 0.776835359"," 0.9475564463"," 2.5600675511"
" 2.3193422851"," 1.270253944"," 1.7530684779"," 4.2550547471"
" 2.5129565524"," 1.708848242"," 2.3193422860"," 2.6055995328"
" 2.3072014565"," 1.982969678"," 2.5129565535"," 1.6437190145"
" 2.3979381758"," 2.202266827"," 2.3072014573"," 1.8275178396"
" 1.7528128812"," 1.982969678"," 2.3979381768"," 2.0496080867"
" 0.8263398577"," 1.599199667"," 1.7528128816"," 3.8364946953"
" 0.8336243549"," 1.050956795"," 0.8263398571"," 2.3950663331"
" 0.0760366476"," 0.447889635"," 0.8336243543"," 2.5773335014"
"-0.4387919960","-0.045528950"," 0.0760366463"," 1.0103092753"
"-0.6865639439","-0.538947535","-0.4387919978","-0.0975799158"
"-0.7003003330","-0.703420397","-0.6865639460","-0.6003978048"
"-0.7002645495","-0.758244684","-0.7003003351","-0.6259110311"
"-0.7002766904","-0.758244684","-0.7002645516","-0.6260266016"
"-0.7002766904","-0.758244684","-0.7002766924","-0.6259374870"
"-0.7003341995","-0.758244684","-0.7002766924","-0.6260307789"
"-0.7003348385","-0.758244684","-0.7003342016","-0.6258038152"
"-0.7003118349","-0.758244684","-0.7003348406","-0.6258052076"
"-0.7003463404","-0.758244684","-0.7003118369","-0.6258386255"
"-0.7002524087","-0.758244684","-0.7003463424","-0.6256854598"
"-0.6006976138","-0.758244684","-0.7002524108","-0.6256116618"
"-0.0160419528","-0.703420397","-0.6006976158","-0.4340682225"
" 0.7722812207","-0.319650386","-0.0160419542"," 0.7517377463"
" 1.4760658873"," 0.393065348"," 0.7722812200"," 2.4570288158"
" 2.0502631830"," 1.215429657"," 1.4760658874"," 4.0266986310"
" 2.4554473641"," 1.928145391"," 2.0502631836"," 5.2782015405"
" 2.6950689820"," 2.531212551"," 2.4554473651"," 2.2267233182"
" 2.7334084409"," 2.860158274"," 2.6950689833"," 0.2088350044"
" 2.5615198670"," 3.024631136"," 2.7334084422"," 0.1486826616"
" 2.1698183955"," 2.805333987"," 2.5615198681"," 0.1731891716"
" 1.6173467932"," 2.476388263"," 2.1698183963"," 0.1983918893"
" 0.9613586520"," 1.982969678"," 1.6173467934"," 0.1773664177"
" 0.2516313692"," 1.325078231"," 0.9613586515"," 0.1056570275"
"-0.3768290406"," 0.612362497"," 0.2516313681"," 0.5311791561"
"-0.6792474972","-0.045528950","-0.3768290423"," 0.0171272601"
"-0.7003303656","-0.264826099","-0.6792474992","-0.5881515119"
"-0.7003022500","-0.429298961","-0.7003303677","-0.6259681202"
"-0.7002613546","-0.484123248","-0.7003022521","-0.6259124235"
"-0.7003080009","-0.538947535","-0.7002613566","-0.6258748283"
"-0.7003226977","-0.593771823","-0.7003080030","-0.6259277401"
"-0.7002952211","-0.593771823","-0.7003226998","-0.6257926758"
"-0.7003118349","-0.648596110","-0.7002952232","-0.6258567269"
"-0.7003028890","-0.648596110","-0.7003118369","-0.6259054615"
"-0.7001226935","-0.648596110","-0.7003028911","-0.6259472339"
"-0.5886737205","-0.703420397","-0.7001226956","-0.6254111540"
"-0.0047318124","-0.593771823","-0.5886737225","-0.4110209638"
" 0.6845477590","-0.155177525","-0.0047318138"," 0.7769404640"
" 1.4073104577"," 0.557538210"," 0.6845477582"," 2.2038877066"
" 1.8068715182"," 1.270253944"," 1.4073104577"," 3.6293032924"
" 1.8897486485"," 2.147442540"," 1.8068715186"," 1.4420972729"
" 2.5733412001"," 2.531212551"," 1.8897486489"," 1.9277717443"
" 2.7340474319"," 2.750509700"," 2.5733412012"," 0.7312692408"
" 2.2284138685"," 2.860158274"," 2.7340474332"," 0.4390012605"
" 2.2835587902"," 2.695685412"," 2.2284138693"," 1.0548665663"
